Comment,ClusterName,Signal,id,relevant,sentiment,favorite,tags
The colors,"colors, 10, pigment, color",0.0523969245,3040,true,Positive,"",""
I have seen or used the product.,"product, products, never, innovative",0.2229362194,3041,true,Neutral,"",""
n/a,off-topic,0.0,3042,true,Negative,"",""
nothing,"anything, something, never, heard",0.1288324413,3043,true,Negative,"",""
ok,off-topic,0.0248631393,3044,true,Neutral,"",""
Great for Designs on T-Shirts,off-topic,0.079385558,3045,true,Positive,"",""
don't know,"love, shirts, idea, iron",0.1153556605,3046,true,Neutral,"",""
Its easy to use,"easy, way, quick, effecient",0.2084864571,3047,true,Positive,"",""
i love to paint,"love, shirts, idea, iron",0.1044425357,3048,true,Positive,"",""
time factor,off-topic,0.0224482456,3049,true,Positive,"",""
"I am not one to use stencils and although it might be innovative in it's archival quality and iron on design and be sought after by those who do this sort of thing, I do not fine it up my alley.","art, artist, painted, price",0.3598974348,3050,true,Positive,"",""
na,na,0.0221823949,3051,true,Negative,"",""
nothing,"anything, something, never, heard",0.1288324413,3052,true,Negative,"",""
High-quality product for low cost.,"price, quality, cost, innovative",0.1867099991,3053,true,Positive,"",""
It can be used on fabric.,off-topic,0.077887375,3054,true,Positive,"",""
na,na,0.0221823949,3055,true,Negative,"",""
"if you want that screen-printed look, this is the product for you.","product, products, never, innovative",0.2665772907,3056,true,Positive,"",""
Extremely quick drying,"quick, materials, dries, surfaces",0.22933172,3057,true,Positive,"",""
not really sure,"anything, something, never, heard",0.1309808281,3058,true,Neutral,"",""
n/a,off-topic,0.0,3059,true,Negative,"",""
"acid free, seal with iron","iron, heat, seal, permanent",0.1232107436,3060,true,Positive,"",""
That it can be used on multi surfaces - no waiting to dry and can be heat sealed.,"heat, seal, sealed, immediately",0.2580401246,3061,true,Positive,"",""
IT SPRAYS AND DRYS FASTER,"different, type, aspect, even",0.2202452506,3062,true,Positive,"",""
dries fast.,"pigments, fast, drying, convenient",0.1378972566,3063,true,Positive,"",""
fast drying,"pigments, fast, drying, convenient",0.1493740841,3064,true,Positive,"",""
nothing,"anything, something, never, heard",0.1288324413,3065,true,Negative,"",""
Nothing,"anything, something, never, heard",0.1288324413,3066,true,Negative,"",""
fast drying,"pigments, fast, drying, convenient",0.1493740841,3067,true,Positive,"",""
Cute containers.,"quick, materials, dries, surfaces",0.1527295262,3068,true,Positive,"",""
fast drying pigments,"pigments, fast, drying, convenient",0.1965216967,3069,true,Positive,"",""
Quick use,"quick, materials, dries, surfaces",0.1778840253,3070,true,Positive,"",""
na,na,0.0221823949,3071,true,Negative,"",""
dries fast,"pigments, fast, drying, convenient",0.1378972566,3072,true,Positive,"",""
acid free multisurface archival ink sprayers,"acid, free, heat, print",0.172905691,3073,true,Positive,"",""
It might be useful to consumers that has a use for such products.,"product, products, never, innovative",0.2163660599,3074,true,Neutral,"",""
the heat seal,"heat, seal, sealed, immediately",0.0737506645,3075,true,Positive,"",""
Heat sealing; permanent on clothing,"heat, seal, sealed, immediately",0.1314661354,3076,true,Positive,"",""
none,none,0.0287608299,3077,true,Negative,"",""
nothing,"anything, something, never, heard",0.1288324413,3078,true,Negative,"",""
none,none,0.0287608299,3079,true,Negative,"",""
easy screen printing,"printed, screen, print, look",0.1493404082,3080,true,Positive,"",""
Quick drying,"quick, materials, dries, surfaces",0.2004378729,3081,true,Positive,"",""
being able to achieve a screen print look with a spray on/iron dry set up,"iron, heat, seal, permanent",0.2709598285,3082,true,Positive,"",""
nothing,"anything, something, never, heard",0.1288324413,3083,true,Negative,"",""
fast drying,"pigments, fast, drying, convenient",0.1493740841,3084,true,Positive,"",""
No waiting for paint to dry.,"dry, waiting, paint, need",0.2150710673,3085,true,Positive,"",""
no waiting for paint to dry,"dry, waiting, paint, need",0.1862570079,3086,true,Positive,"",""
nothing,"anything, something, never, heard",0.1288324413,3087,true,Negative,"",""
Nothing,"anything, something, never, heard",0.1288324413,3088,true,Negative,"",""
The heat seal,"heat, seal, sealed, immediately",0.0903257481,3089,true,Positive,"",""
drys fast,"pigments, fast, drying, convenient",0.1325900719,3090,true,Positive,"",""
NOTHING,"anything, something, never, heard",0.1288324413,3091,true,Negative,"",""
spray on,"quick, materials, dries, surfaces",0.1078593875,3092,true,Positive,"",""
no more waiting for paint to dry and this is safe and easy to use,"dry, waiting, paint, need",0.3425057681,3093,true,Positive,"",""
Quick drying,"quick, materials, dries, surfaces",0.2004378729,3094,true,Positive,"",""
Permanent,off-topic,0.0062382053,3095,true,Positive,"",""
saves time as dont have to wait for paint to dry,off-topic,0.1571730784,3096,true,Positive,"",""
"not sure, i guess fast drying","right, fast, away, drying",0.2966548606,3097,true,Positive,"",""
N/a,off-topic,0.0,3098,true,Negative,"",""
nothing,"anything, something, never, heard",0.1288324413,3099,true,Negative,"",""
don't have to wait for drying,"love, shirts, idea, iron",0.2135870197,3100,true,Positive,"",""
archival quality.,"price, quality, cost, innovative",0.0979499822,3101,true,Positive,"",""
The use of the iron to heat seal the paint.,"iron, heat, seal, permanent",0.1239738483,3102,true,Positive,"",""
not for me,off-topic,0.0,3103,true,Negative,"",""
heat seal,"heat, seal, sealed, immediately",0.0737506645,3104,true,Positive,"",""
"small and attractive, easy  to use","easy, way, quick, effecient",0.2681835704,3105,true,Positive,"",""
heat seal on clothes,"heat, seal, sealed, immediately",0.1208171946,3106,true,Positive,"",""
"Don't know, don't do this type of stuff.",off-topic,0.1111126259,3107,true,Negative,"",""
I like that this product is fast and professional and so easy to use. Very versatile and comes in a good variety of colors.,off-topic,0.2471633997,3108,true,Positive,"",""
bull,off-topic,0.0363127125,3109,true,Negative,"",""
its acid free. comes in many colors. works on multiple surfaces.,off-topic,0.2507189761,3110,true,Positive,"",""
good,"never, clear, exactly, next",0.1417634854,3111,true,Positive,"",""
Nothing specifically.,off-topic,0.0424356889,3112,true,Negative,"",""
fast drying.,"pigments, fast, drying, convenient",0.1493740841,3113,true,Positive,"",""
stenciling on clothing,"clothing, fabrics, well, brand",0.1087136451,3114,true,Positive,"",""
no paint drying,"art, artist, painted, price",0.1230776355,3115,true,Positive,"",""
Don't have to wait for drying time.,"love, shirts, idea, iron",0.3020576601,3116,true,Positive,"",""
new idea,"never, clear, exactly, next",0.1288633897,3117,true,Positive,"",""
"It sprays!  As an artist I can imagine the effects one could get from this, and I want to try it.I hope it comes in a lot of colors.","art, artist, painted, price",0.4922366042,3118,true,Positive,"",""
NA,na,0.0221823949,3119,true,Negative,"",""
n/a,off-topic,0.0,3120,true,Negative,"",""
"Iron on spray paint, can't get any better!","iron, heat, seal, permanent",0.217888201,3121,true,Positive,"",""
nothing,"anything, something, never, heard",0.1288324413,3122,true,Negative,"",""
"I used to design my childrens clothes with ""puff paints"". This will have a more natural effect from clothes to curtains!",off-topic,0.2753345959,3123,true,Positive,"",""
NONE,none,0.0287608299,3124,true,Negative,"",""
QUICKER DRYING PAINTS,"art, artist, painted, price",0.1782207042,3125,true,Positive,"",""
nothing cost to high,"price, quality, cost, innovative",0.1303015923,3126,true,Negative,"",""
"Can spray on multiple surfaces, with multiple uses, and colors","different, type, aspect, even",0.2355510978,3127,true,Positive,"",""
easy to use and at a good price,"price, quality, cost, innovative",0.2515380813,3128,true,Positive,"",""
nothing,"anything, something, never, heard",0.1288324413,3129,true,Negative,"",""
THE SMALL PACKAGE SIZE,off-topic,0.045797833,3130,true,Positive,"",""
that its able to be heat sealed in to fabrics,"heat, seal, sealed, immediately",0.1815879349,3131,true,Positive,"",""
fast drying pigments,"pigments, fast, drying, convenient",0.1965216967,3132,true,Positive,"",""
Nothing,"anything, something, never, heard",0.1288324413,3133,true,Negative,"",""
not much,off-topic,0.0,3134,true,Negative,"",""
the product dries quickly and efficiently with the use of an iron,"iron, heat, seal, permanent",0.1483923238,3135,true,Positive,"",""
save money at micheals,"never, clear, exactly, next",0.139849215,3136,true,Negative,"",""
stencil in a bottle,"clothing, fabrics, well, brand",0.172372386,3137,true,Positive,"",""
Ease of use,off-topic,0.1398833117,3138,true,Positive,"",""
Thh only thing really innovative about this product is that u dont have tt wait for it to dry,"product, products, never, innovative",0.3877534352,3139,true,Negative,"",""
nothing,"anything, something, never, heard",0.1288324413,3140,true,Negative,"",""
Heat sealing with an iron,"iron, heat, seal, permanent",0.0778737539,3141,true,Positive,"",""
nothign,off-topic,0.0,3142,true,Negative,"",""
Dries quickly,"quick, materials, dries, surfaces",0.1517804078,3143,true,Positive,"",""
"This item is excellent for an artist that would know how to apply it, but I have no experience in how to use this product.","art, artist, painted, price",0.2443643247,3144,true,Neutral,"",""
i guess it's not waiting for paint to dry.,"dry, waiting, paint, need",0.2431014814,3145,true,Positive,"",""
just the stencil on clothes and other things,"never, clear, exactly, next",0.2739625503,3146,true,Positive,"",""
nothing that appeals to me,off-topic,0.0157378382,3147,true,Negative,"",""
I don't do stenciling so I'm not interested.,off-topic,0.1252028121,3148,true,Negative,"",""
nothing,"anything, something, never, heard",0.1288324413,3149,true,Negative,"",""
It's not a product I would think about using/buying but it does sound king of nifty with the quick-dry properties,off-topic,0.1056582587,3150,true,Neutral,"",""
multi color,"colors, 10, pigment, color",0.0369385273,3151,true,Positive,"",""
nothing,"anything, something, never, heard",0.1288324413,3152,true,Negative,"",""
acid free - sprayer,"acid, free, heat, print",0.1161887164,3153,true,Positive,"",""
fast drying,"pigments, fast, drying, convenient",0.1493740841,3154,true,Positive,"",""
NA,na,0.0221823949,3155,true,Negative,"",""
"Sorry, not interested. I don't do crafts.","never, clear, exactly, next",0.1928721342,3156,true,Negative,"",""
new and different,"different, type, aspect, even",0.1452588907,3157,true,Positive,"",""
none,none,0.0287608299,3158,true,Negative,"",""
heat seal and iron on fabric is unique. no need to wait for paint to dry,"iron, heat, seal, permanent",0.2907217543,3159,true,Positive,"",""
nothing,"anything, something, never, heard",0.1288324413,3160,true,Negative,"",""
Sounds like a good product.,"product, products, never, innovative",0.2810612274,3161,true,Positive,"",""
fast drying,"pigments, fast, drying, convenient",0.1493740841,3162,true,Positive,"",""
not really anything,"anything, something, never, heard",0.1367808306,3163,true,Negative,"",""
IDK,off-topic,0.0,3164,true,Neutral,"",""
na,na,0.0221823949,3165,true,Negative,"",""
"acid-free, many colors","colors, 10, pigment, color",0.0641728646,3166,true,Positive,"",""
The sprayers and good variety of colors,"never, clear, exactly, next",0.2821193043,3167,true,Positive,"",""
acid-free,off-topic,0.0,3168,true,Positive,"",""
heat seal,"heat, seal, sealed, immediately",0.0737506645,3169,true,Positive,"",""
none,none,0.0287608299,3170,true,Negative,"",""
n/a,off-topic,0.0,3171,true,Negative,"",""
fast drying,"pigments, fast, drying, convenient",0.1493740841,3172,true,Positive,"",""
nothing,"anything, something, never, heard",0.1288324413,3173,true,Negative,"",""
I've no aptitude for arts or crafts.,off-topic,0.0099435148,3174,true,Neutral,"",""
heat seal,"heat, seal, sealed, immediately",0.0737506645,3175,true,Positive,"",""
it looks easy to control and use,off-topic,0.1112006195,3176,true,Positive,"",""
Heat quick dry,"heat, seal, sealed, immediately",0.127663869,3177,true,Positive,"",""
screen print look,"printed, screen, print, look",0.1555459076,3178,true,Positive,"",""
Heat setting with an iron.,"iron, heat, seal, permanent",0.0920350504,3179,true,Positive,"",""
acid free no drying,"acid, free, heat, print",0.1189886478,3180,true,Positive,"",""
allegations,off-topic,0.0240920741,3181,true,Negative,"",""
It is an affordable technique to try.  It looks both fun and functional.,"different, type, aspect, even",0.3267427905,3182,true,Positive,"",""
Heat seal,"heat, seal, sealed, immediately",0.0737506645,3183,true,Positive,"",""
It's a acid-free multisurface archival ink sprayers.,"colors, 10, pigment, color",0.1421575646,3184,true,Positive,"",""
it is fast drying,"pigments, fast, drying, convenient",0.1493740841,3185,true,Positive,"",""
don't know,"love, shirts, idea, iron",0.1153556605,3186,true,Neutral,"",""
good for crafters I guess,"never, clear, exactly, next",0.2813989649,3187,true,Neutral,"",""
Heat seal with an iron on fabric for permanent clothing designs.,"iron, heat, seal, permanent",0.1665326073,3188,true,Positive,"",""
